,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_0,job_1,marital_0,marital_1,education_0,education_1,default_0,default_1,housing_0,housing_1,loan_0,loan_1,contact_0,contact_1,month_0,month_1,day_of_week_0,day_of_week_1,poutcome_0,poutcome_1
445,35.0,1,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0.11962616822429907,0.022429906542056073,0.13902053712480253,0.017377567140600316,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.13717805151175813,0.007838745800671893,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
446,32.0,3,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0.1537147736976943,0.013663535439795047,0.12889028607356176,0.006601697579377554,0.1512455516014235,0.023131672597864767,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.13717805151175813,0.007838745800671893,0.10772163965681601,0.015252621544327931,0.1267205593183308,0.005462093074065982
447,54.0,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0.13068181818181818,0.0125,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.13764044943820225,0.011235955056179775,0.12374461979913917,0.007173601147776184,0.11497005988023952,0.013173652694610778,0.13558441558441559,0.008311688311688312,0.13722627737226278,0.016058394160583942,0.13658536585365855,0.010731707317073172,0.1267205593183308,0.005462093074065982
448,42.0,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0.1187683284457478,0.010263929618768328,0.12889028607356176,0.006601697579377554,0.14196762141967623,0.0136986301369863,0.13764044943820225,0.011235955056179775,0.13181242078580482,0.006759611322348965,0.11497005988023952,0.013173652694610778,0.12332439678284182,0.005957700327673518,0.12875536480686695,0.016094420600858368,0.10772163965681601,0.015252621544327931,0.1267205593183308,0.005462093074065982
449,32.0,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0.16883116883116883,0.06493506493506493,0.12889028607356176,0.006601697579377554,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13722627737226278,0.016058394160583942,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
450,59.0,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.14871794871794872,0.028205128205128206,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.1371069182389937,0.01509433962264151,0.10772163965681601,0.015252621544327931,0.1267205593183308,0.005462093074065982
451,52.0,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0.13068181818181818,0.0125,0.12889028607356176,0.006601697579377554,0.14196762141967623,0.0136986301369863,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13722627737226278,0.016058394160583942,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
452,23.0,1,3,1,-1.1,94.601,-49.5,1.043,4963.6,0.18309859154929578,0.07042253521126761,0.12432432432432433,0.00945945945945946,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.1926605504587156,0.09174311926605505,0.14933837429111532,0.013232514177693762,0.15544041450777202,0.05181347150259067
453,29.0,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0.1187683284457478,0.010263929618768328,0.12889028607356176,0.006601697579377554,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13722627737226278,0.016058394160583942,0.14933837429111532,0.013232514177693762,0.1267205593183308,0.005462093074065982
454,35.0,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0.1187683284457478,0.010263929618768328,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.11497005988023952,0.013173652694610778,0.12332439678284182,0.005957700327673518,0.13717805151175813,0.007838745800671893,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
455,45.0,1,999,2,-3.4,92.431,-26.9,0.742,5017.5,0.1537147736976943,0.013663535439795047,0.12432432432432433,0.00945945945945946,0.14196762141967623,0.0136986301369863,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.1926605504587156,0.09174311926605505,0.10772163965681601,0.015252621544327931,0.14097744360902256,0.020676691729323307
456,38.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0.1187683284457478,0.010263929618768328,0.12432432432432433,0.00945945945945946,0.14196762141967623,0.0136986301369863,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13722627737226278,0.016058394160583942,0.10772163965681601,0.015252621544327931,0.1267205593183308,0.005462093074065982
457,36.0,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0.1537147736976943,0.013663535439795047,0.12889028607356176,0.006601697579377554,0.14196762141967623,0.0136986301369863,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.13011152416356878,0.022304832713754646,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
458,59.0,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.1187683284457478,0.010263929618768328,0.13902053712480253,0.017377567140600316,0.1261319534282018,0.009702457956015523,0.13764044943820225,0.011235955056179775,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.1371069182389937,0.01509433962264151,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
459,31.0,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0.14871794871794872,0.028205128205128206,0.12432432432432433,0.00945945945945946,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.13011152416356878,0.022304832713754646,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
460,27.0,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0.11962616822429907,0.022429906542056073,0.12432432432432433,0.00945945945945946,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.12875536480686695,0.016094420600858368,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
461,42.0,2,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0.11962616822429907,0.022429906542056073,0.12889028607356176,0.006601697579377554,0.16216216216216217,0.037162162162162164,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.13717805151175813,0.007838745800671893,0.10772163965681601,0.015252621544327931,0.14097744360902256,0.020676691729323307
462,41.0,2,999,0,-2.9,92.963,-40.8,1.266,5076.2,0.13068181818181818,0.0125,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.11497005988023952,0.013173652694610778,0.12332439678284182,0.005957700327673518,0.13722627737226278,0.016058394160583942,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
463,52.0,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0.1187683284457478,0.010263929618768328,0.13902053712480253,0.017377567140600316,0.1261319534282018,0.009702457956015523,0.13764044943820225,0.011235955056179775,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.12875536480686695,0.016094420600858368,0.10772163965681601,0.015252621544327931,0.1267205593183308,0.005462093074065982
464,57.0,9,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0.18269230769230768,0.052884615384615384,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.13764044943820225,0.011235955056179775,0.19047619047619047,0.06802721088435375,0.19047619047619047,0.06802721088435375,0.12332439678284182,0.005957700327673518,0.12875536480686695,0.016094420600858368,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
465,31.0,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0.14871794871794872,0.028205128205128206,0.12432432432432433,0.00945945945945946,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.12875536480686695,0.016094420600858368,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
466,22.0,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0.11962616822429907,0.022429906542056073,0.12432432432432433,0.00945945945945946,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13722627737226278,0.016058394160583942,0.14933837429111532,0.013232514177693762,0.1267205593183308,0.005462093074065982
467,36.0,1,999,0,-3.4,92.431,-26.9,0.735,5017.5,0.1187683284457478,0.010263929618768328,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.1926605504587156,0.09174311926605505,0.14933837429111532,0.013232514177693762,0.1267205593183308,0.005462093074065982
468,30.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.1187683284457478,0.010263929618768328,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13717805151175813,0.007838745800671893,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
469,46.0,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0.14871794871794872,0.028205128205128206,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.1273209549071618,0.03183023872679045,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
470,20.0,2,999,0,1.4,94.465,-41.8,4.962,5228.1,0.11962616822429907,0.022429906542056073,0.12432432432432433,0.00945945945945946,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13722627737226278,0.016058394160583942,0.14933837429111532,0.013232514177693762,0.1267205593183308,0.005462093074065982
471,21.0,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.18309859154929578,0.07042253521126761,0.12432432432432433,0.00945945945945946,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.1273209549071618,0.03183023872679045,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
472,25.0,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0.1187683284457478,0.010263929618768328,0.12432432432432433,0.00945945945945946,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.11497005988023952,0.013173652694610778,0.13558441558441559,0.008311688311688312,0.13717805151175813,0.007838745800671893,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
473,31.0,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0.1187683284457478,0.010263929618768328,0.13902053712480253,0.017377567140600316,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.11497005988023952,0.013173652694610778,0.12332439678284182,0.005957700327673518,0.12875536480686695,0.016094420600858368,0.13658536585365855,0.010731707317073172,0.1267205593183308,0.005462093074065982
474,35.0,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0.1187683284457478,0.010263929618768328,0.12889028607356176,0.006601697579377554,0.11137820512820513,0.01201923076923077,0.13764044943820225,0.011235955056179775,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13717805151175813,0.007838745800671893,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
475,31.0,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0.1187683284457478,0.010263929618768328,0.12432432432432433,0.00945945945945946,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.1273209549071618,0.03183023872679045,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
476,37.0,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0.1187683284457478,0.010263929618768328,0.13902053712480253,0.017377567140600316,0.1261319534282018,0.009702457956015523,0.13764044943820225,0.011235955056179775,0.12374461979913917,0.007173601147776184,0.11497005988023952,0.013173652694610778,0.12332439678284182,0.005957700327673518,0.13717805151175813,0.007838745800671893,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
477,35.0,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0.1537147736976943,0.013663535439795047,0.12432432432432433,0.00945945945945946,0.14196762141967623,0.0136986301369863,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.13717805151175813,0.007838745800671893,0.14933837429111532,0.013232514177693762,0.1267205593183308,0.005462093074065982
478,57.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.1187683284457478,0.010263929618768328,0.13902053712480253,0.017377567140600316,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13717805151175813,0.007838745800671893,0.10772163965681601,0.015252621544327931,0.1267205593183308,0.005462093074065982
479,53.0,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0.14871794871794872,0.028205128205128206,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.13011152416356878,0.022304832713754646,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
480,36.0,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0.1537147736976943,0.013663535439795047,0.12889028607356176,0.006601697579377554,0.14196762141967623,0.0136986301369863,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13722627737226278,0.016058394160583942,0.14933837429111532,0.013232514177693762,0.1267205593183308,0.005462093074065982
481,42.0,6,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0.1537147736976943,0.013663535439795047,0.12889028607356176,0.006601697579377554,0.1512455516014235,0.023131672597864767,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.12875536480686695,0.016094420600858368,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
482,52.0,3,999,0,1.4,94.465,-41.8,4.96,5228.1,0.1537147736976943,0.013663535439795047,0.12889028607356176,0.006601697579377554,0.1512455516014235,0.023131672597864767,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13722627737226278,0.016058394160583942,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
483,61.0,1,999,0,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,0.13524590163934427,0.045081967213114756,0.12889028607356176,0.006601697579377554,0.1512455516014235,0.023131672597864767,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.11497005988023952,0.013173652694610778,0.12332439678284182,0.005957700327673518,0.1371069182389937,0.01509433962264151,0.13658536585365855,0.010731707317073172,0.1267205593183308,0.005462093074065982
484,51.0,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0.13524590163934427,0.045081967213114756,0.13902053712480253,0.017377567140600316,0.15226939970717424,0.016105417276720352,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.12875536480686695,0.016094420600858368,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
485,52.0,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0.14871794871794872,0.028205128205128206,0.13902053712480253,0.017377567140600316,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.11497005988023952,0.013173652694610778,0.13558441558441559,0.008311688311688312,0.13717805151175813,0.007838745800671893,0.10772163965681601,0.015252621544327931,0.1267205593183308,0.005462093074065982
486,31.0,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0.1537147736976943,0.013663535439795047,0.12432432432432433,0.00945945945945946,0.15226939970717424,0.016105417276720352,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13717805151175813,0.007838745800671893,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
487,37.0,1,999,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0.1537147736976943,0.013663535439795047,0.12889028607356176,0.006601697579377554,0.16216216216216217,0.037162162162162164,0.13764044943820225,0.011235955056179775,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.12875536480686695,0.016094420600858368,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
488,33.0,1,999,0,-0.1,93.79799999999999,-40.4,4.86,5195.8,0.18269230769230768,0.052884615384615384,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.1926605504587156,0.09174311926605505,0.10772163965681601,0.015252621544327931,0.1267205593183308,0.005462093074065982
489,40.0,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0.11962616822429907,0.022429906542056073,0.12889028607356176,0.006601697579377554,0.14196762141967623,0.0136986301369863,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.11497005988023952,0.013173652694610778,0.12332439678284182,0.005957700327673518,0.13717805151175813,0.007838745800671893,0.10772163965681601,0.015252621544327931,0.1267205593183308,0.005462093074065982
490,39.0,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0.11962616822429907,0.022429906542056073,0.12889028607356176,0.006601697579377554,0.11137820512820513,0.01201923076923077,0.13764044943820225,0.011235955056179775,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13717805151175813,0.007838745800671893,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
491,77.0,1,6,4,-1.8,93.876,-40.0,0.682,5008.7,0.13524590163934427,0.045081967213114756,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.13717805151175813,0.007838745800671893,0.14933837429111532,0.013232514177693762,0.15544041450777202,0.05181347150259067
492,30.0,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0.18181818181818182,0.06493506493506493,0.12889028607356176,0.006601697579377554,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.12875536480686695,0.016094420600858368,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
493,49.0,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0.18181818181818182,0.06493506493506493,0.12889028607356176,0.006601697579377554,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.1371069182389937,0.01509433962264151,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
494,41.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0.11962616822429907,0.022429906542056073,0.12889028607356176,0.006601697579377554,0.11137820512820513,0.01201923076923077,0.13764044943820225,0.011235955056179775,0.12374461979913917,0.007173601147776184,0.11497005988023952,0.013173652694610778,0.13558441558441559,0.008311688311688312,0.13722627737226278,0.016058394160583942,0.10772163965681601,0.015252621544327931,0.1267205593183308,0.005462093074065982
495,31.0,2,999,0,-2.9,92.20100000000001,-31.4,0.821,5076.2,0.14871794871794872,0.028205128205128206,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.11497005988023952,0.013173652694610778,0.12332439678284182,0.005957700327673518,0.1371069182389937,0.01509433962264151,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
496,40.0,6,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0.1187683284457478,0.010263929618768328,0.13902053712480253,0.017377567140600316,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.12875536480686695,0.016094420600858368,0.10772163965681601,0.015252621544327931,0.1267205593183308,0.005462093074065982
497,38.0,6,2,4,-1.8,93.876,-40.0,0.682,5008.7,0.18269230769230768,0.052884615384615384,0.12889028607356176,0.006601697579377554,0.15226939970717424,0.016105417276720352,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.13717805151175813,0.007838745800671893,0.13606710158434296,0.012115563839701771,0.15544041450777202,0.05181347150259067
498,52.0,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0.1537147736976943,0.013663535439795047,0.12889028607356176,0.006601697579377554,0.14196762141967623,0.0136986301369863,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13717805151175813,0.007838745800671893,0.14933837429111532,0.013232514177693762,0.1267205593183308,0.005462093074065982
499,56.0,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0.18269230769230768,0.052884615384615384,0.12889028607356176,0.006601697579377554,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.1273209549071618,0.03183023872679045,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
500,50.0,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0.13068181818181818,0.0125,0.12432432432432433,0.00945945945945946,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.12875536480686695,0.016094420600858368,0.10772163965681601,0.015252621544327931,0.1267205593183308,0.005462093074065982
501,24.0,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0.11962616822429907,0.022429906542056073,0.12432432432432433,0.00945945945945946,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13717805151175813,0.007838745800671893,0.14933837429111532,0.013232514177693762,0.1267205593183308,0.005462093074065982
502,46.0,3,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0.11962616822429907,0.022429906542056073,0.12889028607356176,0.006601697579377554,0.1512455516014235,0.023131672597864767,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.13717805151175813,0.007838745800671893,0.13658536585365855,0.010731707317073172,0.14097744360902256,0.020676691729323307
503,42.0,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0.11962616822429907,0.022429906542056073,0.12889028607356176,0.006601697579377554,0.11137820512820513,0.01201923076923077,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13717805151175813,0.007838745800671893,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
504,47.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.1187683284457478,0.010263929618768328,0.13902053712480253,0.017377567140600316,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13717805151175813,0.007838745800671893,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
505,48.0,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0.1537147736976943,0.013663535439795047,0.12889028607356176,0.006601697579377554,0.1512455516014235,0.023131672597864767,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13722627737226278,0.016058394160583942,0.13606710158434296,0.012115563839701771,0.1267205593183308,0.005462093074065982
506,46.0,1,999,0,-0.1,93.2,-42.0,4.2860000000000005,5195.8,0.1537147736976943,0.013663535439795047,0.12889028607356176,0.006601697579377554,0.15226939970717424,0.016105417276720352,0.12529663028001897,0.005695301376364499,0.12374461979913917,0.007173601147776184,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13011152416356878,0.022304832713754646,0.14933837429111532,0.013232514177693762,0.1267205593183308,0.005462093074065982
507,48.0,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0.1537147736976943,0.013663535439795047,0.12889028607356176,0.006601697579377554,0.15226939970717424,0.016105417276720352,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.13558441558441559,0.008311688311688312,0.13717805151175813,0.007838745800671893,0.13658536585365855,0.010731707317073172,0.1267205593183308,0.005462093074065982
508,27.0,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0.16483516483516483,0.054945054945054944,0.12432432432432433,0.00945945945945946,0.1261319534282018,0.009702457956015523,0.12529663028001897,0.005695301376364499,0.13181242078580482,0.006759611322348965,0.12986111111111112,0.005787037037037037,0.12332439678284182,0.005957700327673518,0.13717805151175813,0.007838745800671893,0.13016710642040458,0.010554089709762533,0.1267205593183308,0.005462093074065982
